96425,0x39529e96c28807655b5856b3d342c6225111770e,3,0x0000000000085d4780b73119b644ae5ecd22b376,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,100,14203618,1644832567,1
97636,0x3a0f221ea8b150f3d3d27de8928851ab5264bb65,3,0x514910771af9ca656af840dff83e8264ecf986ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10000,12376501,1620247745,200
99253,0x3afdc5e6dfc0b0a507a8e023c9dce2cafc310316,3,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10000,12405633,1620636020,200
100491,0x3bb14627714a2b64b709e16c96d5e3ad8448ab56,3,0x111111111117dc0aa78b770fa6a738034120c302,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3000,13721847,1638372407,60
102370,0x3cd132ac73a4043bb4f1674369e70be6f88edd73,2,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x6b175474e89094c44da98b954eedeac495271d0f,3000,11289093,1605797502,0
103741,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd533a949740bb3306d119cc777fa900ba034cd52,3000,10654318,1597357263,0
106033,0x3eed0af1c5f350c6571525d9e3eeea7d2608af81,2,0xd533a949740bb3306d119cc777fa900ba034cd52,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,10655290,1597370385,0
107666,0x3fe55d440adb6e07fa8e69451f5511d983882487,3,0x30bcd71b8d21fe830e493b30e90befba29de9114,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10000,12375729,1620237603,200
110544,0x419a0d9598a8219990242fcd5ec321a78ade9292,2,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xd46ba6d942050d489dbd938a2c909a5d5039a161,3000,10711538,1598119072,0
112672,0x42e49c21e55a1f393a1b920bef2bc3cf8d022a23,3,0xd46ba6d942050d489dbd938a2c909a5d5039a161,0xdac17f958d2ee523a2206206994597c13d831ec7,10000,12389667,1620423808,200
116998,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,500,12376387,1620246230,10
117597,0x45df208b7965ba5322636a652861277c26802c5c,2,0x30bcd71b8d21fe830e493b30e90befba29de9114,0x514910771af9ca656af840dff83e8264ecf986ca,3000,11422326,1607565091,0
118567,0x4674abc5796e1334b5075326b39b748bee9eaa34,3,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,500,12383122,1620335866,10
120185,0x4768f4dfb46b26889ffaab881945bd7d340505c2,3,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,500,12420208,1620831193,10
120245,0x4773e2c1c0b400a16dfec4ca6e305141859a5542,3,0x6b175474e89094c44da98b954eedeac495271d0f,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,12804529,1625986483,60
120376,0x4786bb29a1589854204a4e62dcbe26a571224c0f,3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc00e94cb662c3520282e6f5717214004a7f26888,10000,13194470,1631228979,200
120720,0x47bde1364cb8cfe45b59e261cc66aa551f1f7954,3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,3000,14297903,1646094908,60
122142,0x48978ef5beb2d69e27def9c046cebe18ab5708ad,2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,3000,11481417,1608351014,0
123402,0x49604b4bc98f1196d4b2116f8a1fac64ab69cef8,2,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,3000,11476214,1608281417,0
128725,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd533a949740bb3306d119cc777fa900ba034cd52,10000,12376543,1620248430,200
129735,0x4d1ad4a9e61bc0e5529d64f38199ccfca56f5a42,3,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,12376642,1620249609,60
131919,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3000,12375326,1620232628,60
131945,0x4e6e41306c7ef6e53ecdb34e3155c73fcb7869f3,2,0x6b175474e89094c44da98b954eedeac495271d0f,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,3000,12263827,1618745560,0
137102,0x517f9dd285e75b599234f7221227339478d0fcc8,2,0x6b175474e89094c44da98b954eedeac495271d0f,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,3000,10211213,1591433592,0
138024,0x52146a769ac02bdb737cecd8712515da746ece7f,2,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,3000,10894205,1600538820,0
